,competition,game,team,role,player,rater,is_human,rate,goals,assists,shots_ontarget,shots_offtarget,shots_blocked,chances_to_score,drib_success,drib_unsuccess,key_passes,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,was_fouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,yellow_cards,red_cards,dang_mistakes,countattack,offsides,missed_penalties,own_goals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness_to_goals,win,lost,is_home_team,mins,game_duration
44533,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMR,Aleksandr Samedov,WhoScored,0,7.09,0,0,0,2,1,1,1,0,0,30,15,1,0,1,1,0,1,4,2,3,7,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.142857143,0.129638767,0.670634921,0.23943662,0.741988847,0.0,1,0,1,64,90
44534,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMR,Aleksandr Samedov,SkySports,1,7.0,0,0,0,2,1,1,1,0,0,30,15,1,0,1,1,0,1,4,2,3,7,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.142857143,0.129638767,0.670634921,0.23943662,0.741988847,0.0,1,0,1,64,90
44535,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMR,Aleksandr Samedov,SofaScore,0,6.9,0,0,0,2,1,1,1,0,0,30,15,1,0,1,1,0,1,4,2,3,7,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.142857143,0.129638767,0.670634921,0.23943662,0.741988847,0.0,1,0,1,64,90
44536,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMR,Aleksandr Samedov,Kicker,1,4.0,0,0,0,2,1,1,1,0,0,30,15,1,0,1,1,0,1,4,2,3,7,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1.142857143,0.129638767,0.670634921,0.23943662,0.741988847,0.0,1,0,1,64,90
44537,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,FW,Fedor Smolov,WhoScored,0,6.57,0,0,0,0,0,1,1,2,1,28,14,4,1,0,1,0,5,5,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1.071428571,0.119463559,0.635338346,0.225352113,1.156960383,0.0,1,0,1,70,90
44538,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,FW,Fedor Smolov,SkySports,1,6.0,0,0,0,0,0,1,1,2,1,28,14,4,1,0,1,0,5,5,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1.071428571,0.119463559,0.635338346,0.225352113,1.156960383,0.0,1,0,1,70,90
44539,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,FW,Fedor Smolov,SofaScore,0,6.2,0,0,0,0,0,1,1,2,1,28,14,4,1,0,1,0,5,5,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1.071428571,0.119463559,0.635338346,0.225352113,1.156960383,0.0,1,0,1,70,90
44540,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,FW,Fedor Smolov,Kicker,1,4.5,0,0,0,0,0,1,1,2,1,28,14,4,1,0,1,0,5,5,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1.071428571,0.119463559,0.635338346,0.225352113,1.156960383,0.0,1,0,1,70,90
44541,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,Kicker,1,4.5,0,0,0,2,1,0,0,0,0,96,45,12,0,1,3,4,6,1,4,10,22,1,1,4,0,6,3,0,0,2,0,0,0,3,0,0,0,1.142857143,0.317260316,0.670634921,0.590361446,1.114195482,0.0,0,1,0,90,90
44542,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,WhoScored,0,6.49,0,0,0,2,1,0,0,0,0,96,45,12,0,1,3,4,6,1,4,10,22,1,1,4,0,6,3,0,0,2,0,0,0,3,0,0,0,1.142857143,0.317260316,0.670634921,0.590361446,1.114195482,0.0,0,1,0,90,90
44543,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,SofaScore,0,6.4,0,0,0,2,1,0,0,0,0,96,45,12,0,1,3,4,6,1,4,10,22,1,1,4,0,6,3,0,0,2,0,0,0,3,0,0,0,1.142857143,0.317260316,0.670634921,0.590361446,1.114195482,0.0,0,1,0,90,90
44544,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DL,Yaseer Al-Shahrani,SkySports,1,6.0,0,0,0,2,1,0,0,0,0,96,45,12,0,1,3,4,6,1,4,10,22,1,1,4,0,6,3,0,0,2,0,0,0,3,0,0,0,1.142857143,0.317260316,0.670634921,0.590361446,1.114195482,0.0,0,1,0,90,90
44545,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Salman Al-Faraj,Kicker,1,5.0,0,0,0,0,0,0,0,0,1,98,74,7,1,0,5,1,5,2,1,1,12,0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,1.357142857,0.210031022,0.710084034,0.626506024,0.865441343,0.0,0,1,0,90,90
44546,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Salman Al-Faraj,WhoScored,0,6.22,0,0,0,0,0,0,0,0,1,98,74,7,1,0,5,1,5,2,1,1,12,0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,1.357142857,0.210031022,0.710084034,0.626506024,0.865441343,0.0,0,1,0,90,90
44547,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Salman Al-Faraj,SofaScore,0,6.7,0,0,0,0,0,0,0,0,1,98,74,7,1,0,5,1,5,2,1,1,12,0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,1.357142857,0.210031022,0.710084034,0.626506024,0.865441343,0.0,0,1,0,90,90
44548,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Salman Al-Faraj,SkySports,1,6.0,0,0,0,0,0,0,0,0,1,98,74,7,1,0,5,1,5,2,1,1,12,0,2,2,0,2,1,0,0,0,0,0,0,1,1,0,0,1.357142857,0.210031022,0.710084034,0.626506024,0.865441343,0.0,0,1,0,90,90
44549,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Roman Zobnin,WhoScored,0,8.62,0,0,1,1,0,2,0,2,1,47,18,9,0,1,0,2,4,4,4,0,16,1,2,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1.571428571,0.25012207,0.804761905,0.366197183,1.54302809,0.083333333,1,0,1,90,90
44550,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Roman Zobnin,SkySports,1,7.0,0,0,1,1,0,2,0,2,1,47,18,9,0,1,0,2,4,4,4,0,16,1,2,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1.571428571,0.25012207,0.804761905,0.366197183,1.54302809,0.083333333,1,0,1,90,90
44551,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Roman Zobnin,SofaScore,0,7.7,0,0,1,1,0,2,0,2,1,47,18,9,0,1,0,2,4,4,4,0,16,1,2,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1.571428571,0.25012207,0.804761905,0.366197183,1.54302809,0.083333333,1,0,1,90,90
44552,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Roman Zobnin,Kicker,1,2.5,0,0,1,1,0,2,0,2,1,47,18,9,0,1,0,2,4,4,4,0,16,1,2,0,0,4,3,0,0,1,0,0,0,1,0,0,0,1.571428571,0.25012207,0.804761905,0.366197183,1.54302809,0.083333333,1,0,1,90,90
44553,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MR,Yahya Alshehri,Kicker,1,5.0,0,0,0,0,0,0,0,2,0,37,30,5,0,0,0,0,0,5,0,2,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1.071428571,0.083424858,0.635338346,0.289156627,0.654750794,0.0,0,1,0,74,90
44554,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MR,Yahya Alshehri,WhoScored,0,5.56,0,0,0,0,0,0,0,2,0,37,30,5,0,0,0,0,0,5,0,2,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1.071428571,0.083424858,0.635338346,0.289156627,0.654750794,0.0,0,1,0,74,90
44555,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MR,Yahya Alshehri,SofaScore,0,5.6,0,0,0,0,0,0,0,2,0,37,30,5,0,0,0,0,0,5,0,2,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1.071428571,0.083424858,0.635338346,0.289156627,0.654750794,0.0,0,1,0,74,90
44556,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MR,Yahya Alshehri,SkySports,1,4.0,0,0,0,0,0,0,0,2,0,37,30,5,0,0,0,0,0,5,0,2,8,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1.071428571,0.083424858,0.635338346,0.289156627,0.654750794,0.0,0,1,0,74,90
44557,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,ML,Salem Al Dawsari,Kicker,1,5.0,0,0,0,2,0,1,2,2,0,64,39,6,0,0,5,0,9,7,1,4,14,0,3,0,0,1,3,0,0,1,0,0,0,4,0,0,0,1.5,0.309453358,0.754464286,0.397590361,0.944385213,0.0,0,1,0,90,90
44558,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,ML,Salem Al Dawsari,WhoScored,0,6.09,0,0,0,2,0,1,2,2,0,64,39,6,0,0,5,0,9,7,1,4,14,0,3,0,0,1,3,0,0,1,0,0,0,4,0,0,0,1.5,0.309453358,0.754464286,0.397590361,0.944385213,0.0,0,1,0,90,90
44559,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,ML,Salem Al Dawsari,SofaScore,0,6.2,0,0,0,2,0,1,2,2,0,64,39,6,0,0,5,0,9,7,1,4,14,0,3,0,0,1,3,0,0,1,0,0,0,4,0,0,0,1.5,0.309453358,0.754464286,0.397590361,0.944385213,0.0,0,1,0,90,90
44560,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,ML,Salem Al Dawsari,SkySports,1,5.0,0,0,0,2,0,1,2,2,0,64,39,6,0,0,5,0,9,7,1,4,14,0,3,0,0,1,3,0,0,1,0,0,0,4,0,0,0,1.5,0.309453358,0.754464286,0.397590361,0.944385213,0.0,0,1,0,90,90
44561,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Omar Hawsawi,Kicker,1,5.5,0,0,0,0,0,0,1,0,0,69,47,9,0,0,4,3,3,4,2,0,12,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.285714286,0.297600733,0.710084034,0.457831325,0.689665514,0.0,0,1,0,90,90
44562,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Omar Hawsawi,WhoScored,0,5.92,0,0,0,0,0,0,1,0,0,69,47,9,0,0,4,3,3,4,2,0,12,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.285714286,0.297600733,0.710084034,0.457831325,0.689665514,0.0,0,1,0,90,90
44563,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Omar Hawsawi,SofaScore,0,6.1,0,0,0,0,0,0,1,0,0,69,47,9,0,0,4,3,3,4,2,0,12,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.285714286,0.297600733,0.710084034,0.457831325,0.689665514,0.0,0,1,0,90,90
44564,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Omar Hawsawi,SkySports,1,3.0,0,0,0,0,0,0,1,0,0,69,47,9,0,0,4,3,3,4,2,0,12,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1.285714286,0.297600733,0.710084034,0.457831325,0.689665514,0.0,0,1,0,90,90
44565,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DR,Mohammed Al-Burayk,Kicker,1,5.5,0,0,0,0,0,0,0,0,0,90,58,8,1,1,1,1,7,5,1,7,12,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.285714286,0.340298757,0.635338346,0.481927711,0.848215149,0.0,0,1,0,90,90
44566,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DR,Mohammed Al-Burayk,WhoScored,0,6.03,0,0,0,0,0,0,0,0,0,90,58,8,1,1,1,1,7,5,1,7,12,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.285714286,0.340298757,0.635338346,0.481927711,0.848215149,0.0,0,1,0,90,90
44567,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DR,Mohammed Al-Burayk,SofaScore,0,6.4,0,0,0,0,0,0,0,0,0,90,58,8,1,1,1,1,7,5,1,7,12,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.285714286,0.340298757,0.635338346,0.481927711,0.848215149,0.0,0,1,0,90,90
44568,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DR,Mohammed Al-Burayk,SkySports,1,5.0,0,0,0,0,0,0,0,0,0,90,58,8,1,1,1,1,7,5,1,7,12,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.285714286,0.340298757,0.635338346,0.481927711,0.848215149,0.0,0,1,0,90,90
44569,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Taiseer Al Jassam,Kicker,1,5.0,0,0,0,0,0,0,0,0,0,44,33,2,0,1,2,1,5,10,0,3,8,3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.214285714,0.146385009,0.670634921,0.337349398,0.954777231,0.0,0,1,0,90,90
44570,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Taiseer Al Jassam,WhoScored,0,5.62,0,0,0,0,0,0,0,0,0,44,33,2,0,1,2,1,5,10,0,3,8,3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.214285714,0.146385009,0.670634921,0.337349398,0.954777231,0.0,0,1,0,90,90
44571,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Taiseer Al Jassam,SofaScore,0,5.7,0,0,0,0,0,0,0,0,0,44,33,2,0,1,2,1,5,10,0,3,8,3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.214285714,0.146385009,0.670634921,0.337349398,0.954777231,0.0,0,1,0,90,90
44572,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,MC,Taiseer Al Jassam,SkySports,1,5.0,0,0,0,0,0,0,0,0,0,44,33,2,0,1,2,1,5,10,0,3,8,3,2,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1.214285714,0.146385009,0.670634921,0.337349398,0.954777231,0.0,0,1,0,90,90
44573,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DMC,Abdullah Otayf,Kicker,1,5.0,0,0,0,0,0,0,0,0,0,62,50,5,0,0,5,1,5,5,0,1,7,1,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1.214285714,0.126592421,0.710084034,0.385542169,0.526887642,0.0,0,1,0,64,90
44574,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DMC,Abdullah Otayf,WhoScored,0,5.93,0,0,0,0,0,0,0,0,0,62,50,5,0,0,5,1,5,5,0,1,7,1,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1.214285714,0.126592421,0.710084034,0.385542169,0.526887642,0.0,0,1,0,64,90
44575,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DMC,Abdullah Otayf,SofaScore,0,6.4,0,0,0,0,0,0,0,0,0,62,50,5,0,0,5,1,5,5,0,1,7,1,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1.214285714,0.126592421,0.710084034,0.385542169,0.526887642,0.0,0,1,0,64,90
44576,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DMC,Abdullah Otayf,SkySports,1,5.0,0,0,0,0,0,0,0,0,0,62,50,5,0,0,5,1,5,5,0,1,7,1,3,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1.214285714,0.126592421,0.710084034,0.385542169,0.526887642,0.0,0,1,0,64,90
44577,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Osama Hawsawi,Kicker,1,5.5,0,0,0,0,0,0,0,0,0,74,55,3,0,0,3,1,4,2,2,1,8,0,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,1.285714286,0.192989373,0.635338346,0.43373494,0.740128854,0.0,0,1,0,90,90
44578,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Osama Hawsawi,WhoScored,0,6.12,0,0,0,0,0,0,0,0,0,74,55,3,0,0,3,1,4,2,2,1,8,0,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,1.285714286,0.192989373,0.635338346,0.43373494,0.740128854,0.0,0,1,0,90,90
44579,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Osama Hawsawi,SofaScore,0,6.4,0,0,0,0,0,0,0,0,0,74,55,3,0,0,3,1,4,2,2,1,8,0,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,1.285714286,0.192989373,0.635338346,0.43373494,0.740128854,0.0,0,1,0,90,90
44580,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,DC,Osama Hawsawi,SkySports,1,3.0,0,0,0,0,0,0,0,0,0,74,55,3,0,0,3,1,4,2,2,1,8,0,2,4,1,1,3,1,0,0,0,0,0,0,0,0,0,1.285714286,0.192989373,0.635338346,0.43373494,0.740128854,0.0,0,1,0,90,90
44581,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,FW,Mohammed Al-Sahlawi,Kicker,1,4.0,0,0,0,2,1,1,0,0,0,11,4,0,0,0,0,0,0,1,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.093271829,0.52484472,0.096385542,1.214808406,0.0,0,1,0,85,90
44582,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,FW,Mohammed Al-Sahlawi,WhoScored,0,5.94,0,0,0,2,1,1,0,0,0,11,4,0,0,0,0,0,0,1,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.093271829,0.52484472,0.096385542,1.214808406,0.0,0,1,0,85,90
44583,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,FW,Mohammed Al-Sahlawi,SofaScore,0,6.4,0,0,0,2,1,1,0,0,0,11,4,0,0,0,0,0,0,1,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.093271829,0.52484472,0.096385542,1.214808406,0.0,0,1,0,85,90
44584,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,FW,Mohammed Al-Sahlawi,SkySports,1,6.0,0,0,0,2,1,1,0,0,0,11,4,0,0,0,0,0,0,1,3,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,0.093271829,0.52484472,0.096385542,1.214808406,0.0,0,1,0,85,90
44589,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Saudi Arabia,Sub,Hattan Bahebri,WhoScored,0,5.88,0,0,0,1,1,0,0,0,0,7,3,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.428571429,0.074124928,0.482857143,0.048192771,0.25,0.0,0,1,0,16,90
44590,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AML,Aleksandr Golovin,WhoScored,0,9.8,1,2,0,0,0,0,0,0,1,57,26,11,3,1,2,1,5,14,1,0,19,7,1,0,0,6,0,1,0,2,1,0,0,6,0,0,0,1.571428571,0.251647285,0.862244898,0.422535211,1.504223386,0.095238095,1,0,1,90,90
44591,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AML,Aleksandr Golovin,SkySports,1,8.0,1,2,0,0,0,0,0,0,1,57,26,11,3,1,2,1,5,14,1,0,19,7,1,0,0,6,0,1,0,2,1,0,0,6,0,0,0,1.571428571,0.251647285,0.862244898,0.422535211,1.504223386,0.095238095,1,0,1,90,90
44592,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AML,Aleksandr Golovin,SofaScore,0,8.7,1,2,0,0,0,0,0,0,1,57,26,11,3,1,2,1,5,14,1,0,19,7,1,0,0,6,0,1,0,2,1,0,0,6,0,0,0,1.571428571,0.251647285,0.862244898,0.422535211,1.504223386,0.095238095,1,0,1,90,90
44593,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AML,Aleksandr Golovin,Kicker,1,2.0,1,2,0,0,0,0,0,0,1,57,26,11,3,1,2,1,5,14,1,0,19,7,1,0,0,6,0,1,0,2,1,0,0,6,0,0,0,1.571428571,0.251647285,0.862244898,0.422535211,1.504223386,0.095238095,1,0,1,90,90
44594,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DR,Mario Fernandes,WhoScored,0,7.78,0,0,0,0,0,0,0,1,0,56,21,5,1,0,2,0,4,1,7,2,7,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1.428571429,0.234117413,0.862244898,0.366197183,1.107392,0.0,1,0,1,90,90
44595,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DR,Mario Fernandes,SkySports,1,7.0,0,0,0,0,0,0,0,1,0,56,21,5,1,0,2,0,4,1,7,2,7,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1.428571429,0.234117413,0.862244898,0.366197183,1.107392,0.0,1,0,1,90,90
44596,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DR,Mario Fernandes,SofaScore,0,7.4,0,0,0,0,0,0,0,1,0,56,21,5,1,0,2,0,4,1,7,2,7,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1.428571429,0.234117413,0.862244898,0.366197183,1.107392,0.0,1,0,1,90,90
44597,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DR,Mario Fernandes,Kicker,1,3.5,0,0,0,0,0,0,0,1,0,56,21,5,1,0,2,0,4,1,7,2,7,0,0,2,0,2,3,0,0,0,0,0,0,0,1,0,0,1.428571429,0.234117413,0.862244898,0.366197183,1.107392,0.0,1,0,1,90,90
44598,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DL,Yuri Zhirkov,WhoScored,0,7.87,0,0,0,1,1,0,2,0,0,60,25,9,0,2,6,2,4,4,6,1,15,2,1,1,0,4,2,0,1,0,0,0,0,2,0,0,0,1.571428571,0.248444927,0.754464286,0.478873239,1.011809953,0.034482759,1,0,1,90,90
44599,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DL,Yuri Zhirkov,SkySports,1,7.0,0,0,0,1,1,0,2,0,0,60,25,9,0,2,6,2,4,4,6,1,15,2,1,1,0,4,2,0,1,0,0,0,0,2,0,0,0,1.571428571,0.248444927,0.754464286,0.478873239,1.011809953,0.034482759,1,0,1,90,90
44600,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DL,Yuri Zhirkov,SofaScore,0,7.6,0,0,0,1,1,0,2,0,0,60,25,9,0,2,6,2,4,4,6,1,15,2,1,1,0,4,2,0,1,0,0,0,0,2,0,0,0,1.571428571,0.248444927,0.754464286,0.478873239,1.011809953,0.034482759,1,0,1,90,90
44601,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DL,Yuri Zhirkov,Kicker,1,3.5,0,0,0,1,1,0,2,0,0,60,25,9,0,2,6,2,4,4,6,1,15,2,1,1,0,4,2,0,1,0,0,0,0,2,0,0,0,1.571428571,0.248444927,0.754464286,0.478873239,1.011809953,0.034482759,1,0,1,90,90
44602,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Yuri Gazinskiy,WhoScored,0,8.22,1,0,1,0,0,0,0,0,0,38,25,5,0,0,3,0,2,4,1,0,6,2,1,1,0,1,1,1,0,1,0,0,0,4,0,0,0,1.428571429,0.213901262,0.754464286,0.323943662,0.77151404,0.058823529,1,0,1,90,90
44603,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Yuri Gazinskiy,SkySports,1,7.0,1,0,1,0,0,0,0,0,0,38,25,5,0,0,3,0,2,4,1,0,6,2,1,1,0,1,1,1,0,1,0,0,0,4,0,0,0,1.428571429,0.213901262,0.754464286,0.323943662,0.77151404,0.058823529,1,0,1,90,90
44604,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Yuri Gazinskiy,SofaScore,0,7.6,1,0,1,0,0,0,0,0,0,38,25,5,0,0,3,0,2,4,1,0,6,2,1,1,0,1,1,1,0,1,0,0,0,4,0,0,0,1.428571429,0.213901262,0.754464286,0.323943662,0.77151404,0.058823529,1,0,1,90,90
44605,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DMC,Yuri Gazinskiy,Kicker,1,3.0,1,0,1,0,0,0,0,0,0,38,25,5,0,0,3,0,2,4,1,0,6,2,1,1,0,1,1,1,0,1,0,0,0,4,0,0,0,1.428571429,0.213901262,0.754464286,0.323943662,0.77151404,0.058823529,1,0,1,90,90
44606,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMC,Alan Dzagoev,WhoScored,0,6.54,0,0,0,0,0,0,1,0,0,12,7,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,0.058451886,0.574829932,0.112676056,0.636187645,0.0,1,0,1,24,90
44607,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMC,Alan Dzagoev,SkySports,1,6.0,0,0,0,0,0,0,1,0,0,12,7,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,0.058451886,0.574829932,0.112676056,0.636187645,0.0,1,0,1,24,90
44608,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,AMC,Alan Dzagoev,SofaScore,0,6.6,0,0,0,0,0,0,1,0,0,12,7,1,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785714286,0.058451886,0.574829932,0.112676056,0.636187645,0.0,1,0,1,24,90
44609,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DC,Ilya Kutepov,WhoScored,0,7.52,0,0,0,0,0,0,0,0,0,43,26,7,0,0,4,3,0,0,3,0,12,1,0,5,2,3,0,0,0,0,0,0,0,2,0,0,0,1.142857143,0.129289307,0.603571429,0.295774648,0.632193399,0.0,1,0,1,90,90
44610,world_cup_2018,"Russia - Saudi Arabia, 5 - 0",Russia,DC,Ilya Kutepov,SkySports,1,7.0,0,0,0,0,0,0,0,0,0,43,26,7,0,0,4,3,0,0,3,0,12,1,0,5,2,3,0,0,0,0,0,0,0,2,0,0,0,1.142857143,0.129289307,0.603571429,0.295774648,0.632193399,0.0,1,0,1,90,90
