,competition,game,team,role,player,rater,is_human,rate,goals,assists,shots_ontarget,shots_offtarget,shots_blocked,chances_to_score,drib_success,drib_unsuccess,key_passes,touches,passes_acc,passes_inacc,crosses_acc,crosses_inacc,lballs_acc,lballs_inacc,grduels_w,grduels_l,aerials_w,aerials_l,poss_lost,fouls,was_fouled,clearances,stop_shots,interceptions,tackles,dribbled_past,tballs_acc,tballs_inacc,yellow_cards,red_cards,dang_mistakes,countattack,offsides,missed_penalties,own_goals,degree_centrality,betweenness_centrality,closeness_centrality,flow_centrality,flow_success,betweenness_to_goals,win,lost,is_home_team,mins,game_duration
338,euro_2016,"Poland - Northern Ireland, 1 - 0",Poland,ML,Bartosz Kapustka,SofaScore,0,7.1,0,0,1,2,1,1,2,0,0,52,33,6,1,0,2,2,7,8,0,2,10,3,1,0,0,3,2,0,0,0,1,0,0,1,0,0,0,1.230769231,0.15304533,0.65158371,0.364864865,2.495875212,0.0,1,0,0,88,90
339,euro_2016,"Poland - Northern Ireland, 1 - 0",Poland,ML,Bartosz Kapustka,Kicker,1,2.0,0,0,1,2,1,1,2,0,0,52,33,6,1,0,2,2,7,8,0,2,10,3,1,0,0,3,2,0,0,0,1,0,0,1,0,0,0,1.230769231,0.15304533,0.65158371,0.364864865,2.495875212,0.0,1,0,0,88,90
340,euro_2016,"Germany - Ukraine, 2 - 0",Germany,DR,Benedikt Howedes,WhoScored,0,7.15,0,0,0,0,0,0,1,0,1,48,25,4,2,2,0,1,1,5,2,0,9,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.076055854,0.615384615,0.325,2.657740811,0.0,1,0,0,90,90
341,euro_2016,"Germany - Ukraine, 2 - 0",Germany,DR,Benedikt Howedes,SofaScore,0,7.0,0,0,0,0,0,0,1,0,1,48,25,4,2,2,0,1,1,5,2,0,9,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.076055854,0.615384615,0.325,2.657740811,0.0,1,0,0,90,90
342,euro_2016,"Germany - Ukraine, 2 - 0",Germany,DR,Benedikt Howedes,TheGuardian,1,6.0,0,0,0,0,0,0,1,0,1,48,25,4,2,2,0,1,1,5,2,0,9,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.076055854,0.615384615,0.325,2.657740811,0.0,1,0,0,90,90
343,euro_2016,"Germany - Ukraine, 2 - 0",Germany,DR,Benedikt Howedes,Kicker,1,5.0,0,0,0,0,0,0,1,0,1,48,25,4,2,2,0,1,1,5,2,0,9,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1.076923077,0.076055854,0.615384615,0.325,2.657740811,0.0,1,0,0,90,90
344,euro_2016,"Germany - Ukraine, 2 - 0",Ukraine,AML,Yevhen Konoplyanka,Kicker,1,2.5,0,0,2,0,0,2,0,0,1,50,26,9,1,4,1,2,4,1,0,0,16,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1.384615385,0.203168583,0.692307692,0.469387755,0.725250561,0.0,0,1,0,90,90
345,euro_2016,"Germany - Ukraine, 2 - 0",Ukraine,AML,Yevhen Konoplyanka,SofaScore,0,6.2,0,0,2,0,0,2,0,0,1,50,26,9,1,4,1,2,4,1,0,0,16,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1.384615385,0.203168583,0.692307692,0.469387755,0.725250561,0.0,0,1,0,90,90
346,euro_2016,"Germany - Ukraine, 2 - 0",Ukraine,AML,Yevhen Konoplyanka,WhoScored,0,6.46,0,0,2,0,0,2,0,0,1,50,26,9,1,4,1,2,4,1,0,0,16,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1.384615385,0.203168583,0.692307692,0.469387755,0.725250561,0.0,0,1,0,90,90
347,euro_2016,"Germany - Ukraine, 2 - 0",Ukraine,AML,Yevhen Konoplyanka,TheGuardian,1,5.0,0,0,2,0,0,2,0,0,1,50,26,9,1,4,1,2,4,1,0,0,16,1,1,1,0,2,0,0,0,0,1,0,0,1,0,0,0,1.384615385,0.203168583,0.692307692,0.469387755,0.725250561,0.0,0,1,0,90,90
348,euro_2016,"Germany - Ukraine, 2 - 0",Germany,DMC,Sami Khedira,WhoScored,0,7.34,0,0,2,1,1,2,0,0,0,94,71,7,0,0,2,5,2,1,0,0,11,0,0,5,0,4,0,0,0,1,0,0,0,1,0,0,0,1.615384615,0.137957809,0.791208791,0.5625,1.575174503,0.0,1,0,0,90,90
